timestep,hh_1,hh_2,hh_3
879,190.14,375.21,975.1
880,200.15,398.26,1273.1
881,170.13,747,1320.1
882,150.14,704.09,2253.1
883,200.15,541.16,1249.2
884,119.98,377.16,1099.1
885,200.11,310.09,733.12
886,140.23,288.07,724.1
887,190.22,295.19,556.05
888,350.28,363.02,464.15
889,150.02,161.17,452.95
890,200.35,117.04,365.17
891,130.24,179.16,509.15
892,190.14,136.12,524.17
893,140.23,119.13,1032.2
894,180.02,225.09,793.14
895,170.25,156.01,637.14
896,210.32,189.97,878.14
897,1780,487.21,1191.1
898,370.04,1869.2,1300.2
899,180.22,1001.1,850.15
900,520,614.99,1233.1
901,220.14,926.13,647.13
902,520.22,1404.1,595.1
903,1520.1,435.25,996.17
904,510.13,449.09,1497.1
905,240.07,664.14,1631.1
906,520.16,523.01,2918.1
907,350.19,637.15,1115.2
908,270.1,574.12,811.1
909,360.28,393.01,929.19
910,400.2,388.13,959.13
911,330.16,378.97,760.12
912,140.21,256.11,638.12
913,190.22,171.99,632.07
914,130.24,135.13,944.14
915,180.24,188.01,932.16
916,140.21,163.97,902.1
917,160.1,182.09,774.12
918,190.03,173.01,717.17
919,1990.1,1624.2,1079
920,560,947.09,613.16
921,1170.1,277.19,345.11
922,290.28,300.18,347.17
923,140.21,206.15,342.07
924,160.15,352.07,345.22
925,180.16,240.19,452.06
926,190.27,465.09,950.11
927,340.18,402.14,806.08
928,400,420.1,1909
929,520.01,695.1,820.13
930,300.2,411.12,1199.1
931,429.97,645.05,3942.1
932,990.1,519.03,685.07
933,520.12,356.11,625.18
934,350.1,388.14,913.08
935,109.99,321.1,808.07
936,200.15,191.15,751.13
937,170.13,166.17,744.11
938,150.14,154.06,1009.1
939,200.15,191.17,994.19
940,130.24,151.11,964.12
941,190.22,188.27,876.21
942,150.19,195.03,709.21
943,2210.2,1524.1,1252.1
944,260.09,540.05,652.15
945,170.23,3288.2,367.12
946,180.02,1578.1,401.25
947,150.19,532.15,344.16
948,180.16,2154,330.08
949,130.24,983.25,606.07
950,200.35,473.14,563.11
951,150.19,533.11,836.11
952,1420.1,244.18,703.12
953,1190.1,198.13,909.16
954,200.22,356.2,1076.1
955,190.12,714.13,1039.1
956,130.24,377.99,948.14
957,570.29,330.21,730.12
958,520.2,299.15,451.1
959,200.18,344.13,304.18
960,150.02,194.21,365.22
961,150.14,128.97,598.16
962,180.24,194.95,583.12
963,130.24,150.17,1105.2
964,180.1,131,787.01
965,120.12,200.17,714.04
